,Street,City,State,Zip
2075,304 S FRANKLIN AVE,Ames,IA,50014.0
2076,3011 BECKLEY ST,Ames,IA,50010.0
2077,1431 CARROLL AVE,Ames,IA,50010.0
2078,3421 EISENHOWER AVE,Ames,IA,50010.0
2079,1920 CLARK AVE,Ames,IA,50010.0
2080,508 LYNN AVE,Ames,IA,50014.0
2081,3207 JEWEL CIR,Ames,IA,50010.0
2082,2035 WYNGATE DR,Ames,IA,50010.0
2083,2118 IRONWOOD CT,Ames,IA,50014.0
2084,609 STANTON AVE,Ames,IA,50014.0
2085,1217 IDAHO AVE,Ames,IA,50014.0
2086,308 SOUTH DAKOTA AVE,Ames,IA,50014.0
2087,5307 MARYLAND ST,Ames,IA,50014.0
2088,1603 TRUMAN DR,Ames,IA,50010.0
2089,3514 ANNEAR ST,Ames,IA,50014.0
2090,1723 MAXWELL AVE,Ames,IA,50010.0
2091,4004 ONTARIO ST,Ames,IA,50014.0
2092,3920 DAWES DR,Ames,IA,50010.0
2093,1508 CARROLL AVE,Ames,IA,50010.0
2094,2911 RIDGETOP RD,Ames,IA,50014.0
2095,4920 CLEMENS BLVD,Ames,IA,50014.0
2096,5225 KANSAS DR,Ames,IA,50014.0
2097,2710 THOMPSON DR,Ames,IA,50010.0
2098,3833 MARIGOLD DR,Ames,IA,50014.0
2099,620 RIVER OAK DR,Ames,IA,50010.0
2100,1421 STAFFORD AVE,Ames,IA,50010.0
2101,321 CRANE AVE,Ames,IA,50014.0
2102,1107 SCOTT AVE,Ames,IA,50014.0
2103,3702 JEWEL DR,Ames,IA,50010.0
2104,1028 MARSTON AVE,Ames,IA,50010.0
2105,4101 ROSS RD,Ames,IA,50014.0
2106,429 E 6TH ST,Ames,IA,50010.0
2107,2231 CLARK AVE,Ames,IA,50010.0
2108,805 TENNYSON AVE,Ames,IA,50014.0
2109,3411 BUCHANAN CT,Ames,IA,50010.0
2110,4131 STONE BROOKE RD,Ames,IA,50010.0
2111,810 HODGE AVE,Ames,IA,50010.0
2112,2905 ONTARIO ST 2907,Ames,IA,50014.0
2113,4908 CLEMENS BLVD,Ames,IA,50014.0
2114,5221 MARYLAND ST,Ames,IA,50014.0
2115,1015 ROOSEVELT AVE,Ames,IA,50010.0
2116,2118 GREENBRIAR CIR,Ames,IA,50014.0
2117,1315 MARSTON AVE,Ames,IA,50010.0
2118,1608 JACKSON DR,Ames,IA,50010.0
2119,3412 JEWEL DR,Ames,IA,50010.0
2120,2144 SUNSET DR 2146,Ames,IA,50014.0
2121,217 S HYLAND AVE,Ames,IA,50014.0
2122,901 RIDGEWOOD AVE,Ames,IA,50010.0
2123,540 FOREST GLEN,Ames,IA,50014.0
2124,618 DOYLE AVE,Ames,IA,50014.0
2125,5249 THACKERAY DR,Ames,IA,50014.0
2126,1207 ARIZONA AVE,Ames,IA,50014.0
2127,3805 TORONTO ST,Ames,IA,50014.0
2128,307 CRYSTAL ST,Ames,IA,50010.0
2130,1139 JOHNSON ST,Ames,IA,50010.0
2132,2416 KINGSTON DR,Ames,IA,50010.0
2133,4521 CLEMENS BLVD,Ames,IA,50014.0
2134,2006 WYNGATE DR,Ames,IA,50010.0
2135,3316 PRESTON CIR,Ames,IA,50010.0
2136,2511 KELLOGG AVE,Ames,IA,50010.0
2137,2919 NORTHWOOD DR,Ames,IA,50010.0
2138,1412 MEADOWLANE AVE,Ames,IA,50010.0
2140,5309 TABOR DR,Ames,IA,50014.0
2141,2105 FRILEY RD,Ames,IA,50014.0
2142,2502 BRISTOL DR,Ames,IA,50010.0
2143,437 HILLTOP RD,Ames,IA,50014.0
2144,811 12TH ST,Ames,IA,50010.0
2145,1412 NEBRASKA AVE,Ames,IA,50014.0
2146,2917 EISENHOWER AVE,Ames,IA,50010.0
2147,2206 WINDFIELD DR,Ames,IA,50010.0
2148,4709 TWAIN ST,Ames,IA,50014.0
2149,3116 BURNHAM DR,Ames,IA,50010.0
2150,1409 MAXWELL AVE,Ames,IA,50010.0
2151,2421 CLAYTON DR,Ames,IA,50010.0
2152,1304 20TH ST,Ames,IA,50010.0
2153,2620 CAMDEN DR,Ames,IA,50010.0
2154,3139 SYCAMORE RD,Ames,IA,50014.0
2155,925 CARROLL AVE,Ames,IA,50010.0
2156,2160 COUNTRY CLUB BLVD,Ames,IA,50014.0
2157,3115 COTTONTAIL LN,Ames,IA,50014.0
2158,202 STATE AVE,Ames,IA,50014.0
2159,1402 DOUGLAS AVE,Ames,IA,50010.0
2160,808 10TH ST,Ames,IA,50010.0
2161,3812 ONTARIO ST,Ames,IA,50014.0
2162,5317 KANSAS DR,Ames,IA,50014.0
2163,818 TENNYSON AVE,Ames,IA,50014.0
2164,318 HILLTOP RD,Ames,IA,50014.0
2165,2324 STORM ST,Ames,IA,50014.0
2166,4313 HARRISON CIR,Ames,IA,50010.0
2167,225 PARKRIDGE CIR,Ames,IA,50014.0
2168,4500 HEMINGWAY DR,Ames,IA,50014.0
2169,3215 GARNER AVE,Ames,IA,50010.0
2170,430 OLIVER AVE,Ames,IA,50014.0
2171,1701 AMHERST DR,Ames,IA,50014.0
2172,2226 DONALD ST,Ames,IA,50014.0
2173,2721 HAMPTON ST,Ames,IA,50010.0
2174,2818 TORREY PINES RD,Ames,IA,50010.0
2175,2018 BURNETT AVE,Ames,IA,50010.0
2176,1416 JEFFERSON ST,Ames,IA,50010.0
2177,2708 STATE AVE,Ames,IA,50014.0
2178,2012 COUNTRY CLUB BLVD,Ames,IA,50014.0
2179,3422 CLINTON CT,Ames,IA,50010.0
2180,1232 ARIZONA AVE,Ames,IA,50014.0
2181,218 ROCKWELL AVE,Ames,IA,50014.0
2182,1518 GOLDEN ASPEN DR,Ames,IA,50010.0
2183,4908 WALLER ST,Ames,IA,50014.0
2184,407 PEARSON AVE,Ames,IA,50014.0
2185,3604 ANNEAR ST,Ames,IA,50014.0
2186,1126 CLARK AVE,Ames,IA,50010.0
2187,1406 RIDGEWOOD AVE,Ames,IA,50010.0
2188,4907 SCHUBERT ST,Ames,IA,50014.0
2189,220 S MAPLE AVE,Ames,IA,50010.0
2190,322 WESTWOOD DR,Ames,IA,50014.0
2191,606 DOYLE AVE,Ames,IA,50014.0
2192,2860 GREENSBORO CIR,Ames,IA,50010.0
2193,1471 TRUMAN PL,Ames,IA,50010.0
2194,5513 DURANT ST,Ames,IA,50014.0
2197,1204 20TH ST,Ames,IA,50010.0
2198,1423 GLENDALE AVE,Ames,IA,50010.0
2199,3906 WESTLAWN DR,Ames,IA,50010.0
2200,5232 SCHUBERT ST,Ames,IA,50014.0
2201,2318 JENSEN AVE,Ames,IA,50010.0
2202,3201 FOXLEY DR,Ames,IA,50010.0
2203,2604 KINGSTON DR,Ames,IA,50010.0
2204,614 20TH ST,Ames,IA,50010.0
2205,2417 BRADFORD DR,Ames,IA,50010.0
2206,1436 BRECKINRIDGE CT,Ames,IA,50010.0
2207,3232 ELLIS ST,Ames,IA,50014.0
2208,304 SOUTH DAKOTA AVE,Ames,IA,50014.0
2209,2509 STORM ST 2511,Ames,IA,50014.0
2210,824 CLARK AVE,Ames,IA,50010.0
2211,5121 EMERSON DR,Ames,IA,50014.0
2212,1017 KENNEDY ST,Ames,IA,50010.0
2213,3316 ONTARIO ST,Ames,IA,50014.0
2214,2926 ROXBORO DR,Ames,IA,50010.0
2215,3312 DARTMOOR LN,Ames,IA,50014.0
2216,3005 BURNHAM DR,Ames,IA,50010.0
2217,5416 KANSAS DR,Ames,IA,50014.0
2218,1211 BURNETT AVE,Ames,IA,50010.0
2219,3431 SOUTHDALE DR,Ames,IA,50010.0
2221,2342 STORM ST,Ames,IA,50014.0
2222,2707 HAMPTON ST,Ames,IA,50010.0
2223,2802 THOMPSON DR,Ames,IA,50010.0
2224,5334 CERVANTES DR,Ames,IA,50014.0
2225,717 10TH ST,Ames,IA,50010.0
2226,1323 CARROLL AVE,Ames,IA,50010.0
2227,2110 PRAIRIE VIEW EAST,Ames,IA,50010.0
2228,902 ARIZONA AVE,Ames,IA,50014.0
2229,2222 STORM ST,Ames,IA,50014.0
2230,2223 MELROSE AVE,Ames,IA,50010.0
2231,1239 ORCHARD DR,Ames,IA,50010.0
2232,5404 NORRIS ST,Ames,IA,50014.0
2233,4624 CLEMENS BLVD,Ames,IA,50014.0
2234,633 9TH ST,Ames,IA,50010.0
2235,303 N RUSSELL AVE,Ames,IA,50010.0
2236,2805 WHITE OAK DR,Ames,IA,50014.0
2237,2221 CLARK AVE,Ames,IA,50010.0
2238,930 DUFF AVE,Ames,IA,50010.0
2239,809 HUNZIKER DR,Ames,IA,50010.0
2241,2920 NORTHRIDGE PKWY,Ames,IA,50014.0
2242,2804 NORTHWESTERN AVE,Ames,IA,50010.0
2243,623 RIVER OAK DR,Ames,IA,50010.0
2244,3611 OAKLAND ST,Ames,IA,50014.0
2245,1230 MARSTON AVE,Ames,IA,50010.0
2246,2017 NORTHWESTERN AVE,Ames,IA,50010.0
2247,2816 LINCOLN WAY,Ames,IA,50014.0
2248,1209 SCHOLL RD,Ames,IA,50014.0
2249,3018 DIAMOND ST,Ames,IA,50010.0
2250,1465 BRECKINRIDGE CT,Ames,IA,50010.0
2251,3119 HARRISON RD,Ames,IA,50010.0
2252,5007 KANSAS DR,Ames,IA,50014.0
2253,3902 VALLEY VIEW RD,Ames,IA,50010.0
2254,3515 EMERALD DR,Ames,IA,50010.0
2255,1712 COOLIDGE DR,Ames,IA,50010.0
2256,5303 THACKERAY DR,Ames,IA,50014.0
2257,512 10TH ST,Ames,IA,50010.0
2258,818 MURRAY DR,Ames,IA,50010.0
2259,3825 MARIGOLD DR,Ames,IA,50014.0
2260,1123 HARDING AVE,Ames,IA,50010.0
2261,618 CRAWFORD AVE,Ames,IA,50010.0
2262,4142 TORONTO ST,Ames,IA,50014.0
2263,3113 RED FOX RD,Ames,IA,50014.0
2264,830 RIDGEWOOD AVE,Ames,IA,50010.0
2265,336 ROCKWELL AVE,Ames,IA,50014.0
2266,212 S HAZEL AVE,Ames,IA,50010.0
2267,1111 OKLAHOMA DR,Ames,IA,50014.0
2268,3733 BLANSHAN DR,Ames,IA,50010.0
2269,1401 RIDGEWOOD AVE,Ames,IA,50010.0
2270,1103 WILSON AVE,Ames,IA,50010.0
2271,2004 GREENBRIAR CIR,Ames,IA,50014.0
2272,3101 BECKLEY ST,Ames,IA,50010.0
2273,515 BROWN CT,Ames,IA,50014.0
2274,202 TODD CIR,Ames,IA,
2275,2827 WOOD ST,Ames,IA,50014.0
2276,1109 MARSTON AVE,Ames,IA,50010.0
2277,321 JEWEL DR,Ames,IA,50010.0
2278,1718 ROOSEVELT AVE,Ames,IA,50010.0
2279,1704 PIERCE CT,Ames,IA,50010.0
2280,2149 PRAIRIE VIEW EAST,Ames,IA,50010.0
2281,217 S HAZEL AVE,Ames,IA,50010.0
2282,411 E 13TH ST,Ames,IA,50010.0
2283,815 8TH ST,Ames,IA,50010.0
2284,125 13TH ST,Ames,IA,50010.0
2285,1330 GRAND AVE,Ames,IA,50010.0
2286,311 DOTSON DR,Ames,IA,50014.0
2287,3306 KENT AVE,Ames,IA,50010.0
2288,1111 28TH ST,Ames,IA,50010.0
2289,317 NORTH DAKOTA AVE,Ames,IA,50014.0
2290,2231 STORM ST,Ames,IA,50014.0
2291,2826 MONROE DR,Ames,IA,50010.0
2292,2816 PINEHURST CIR,Ames,IA,50010.0
2293,4002 MARIGOLD DR,Ames,IA,50014.0
2294,3318 SOUTHDALE DR,Ames,IA,50010.0
2295,2933 WHITE OAK DR,Ames,IA,50014.0
2296,1320 INDIANA AVE,Ames,IA,50014.0
2298,4205 WESTBROOK DR,Ames,IA,50014.0
2299,1225 ARIZONA AVE,Ames,IA,50014.0
2300,2902 WOOD ST,Ames,IA,50014.0
2301,1220 CARROLL AVE,Ames,IA,50010.0
2302,3820 BERKSHIRE AVE,Ames,IA,50010.0
2303,4309 HARRISON CIR,Ames,IA,50010.0
2304,1431 MARSTON AVE,Ames,IA,50010.0
2305,120 E 7TH ST,Ames,IA,50010.0
2306,719 KELLOGG AVE,Ames,IA,50010.0
2307,224 SOUTH DAKOTA AVE,Ames,IA,50014.0
2308,2877 GREENSBORO CIR,Ames,IA,50010.0
2309,116 15TH ST,Ames,IA,50010.0
2310,1310 WOODSTOCK AVE,Ames,IA,50014.0
2312,5426 KANSAS DR,Ames,IA,50014.0
2313,4205 COCHRANE PKWY,Ames,IA,0.0
2314,1410 16TH ST,Ames,IA,50010.0
2317,3125 WHITETAIL LN,Ames,IA,50014.0
2318,1109 OKLAHOMA DR,Ames,IA,50014.0
2319,1819 24TH ST,Ames,IA,50010.0
2321,2500 KELLOGG AVE,Ames,IA,50010.0
2322,2529 NORTHWOOD DR,Ames,IA,50010.0
2323,2816 GREENSBORO DR,Ames,IA,50010.0
2324,2911 EISENHOWER AVE,Ames,IA,50010.0
2325,2213 JENSEN AVE,Ames,IA,50010.0
2326,3822 HYDE AVE,Ames,IA,50010.0
2327,3508 EMERALD DR,Ames,IA,50010.0
2328,1519 STONE BROOKE RD,Ames,IA,50010.0
2330,322 TOPAZ CT,Ames,IA,50010.0
2331,3103 CEDAR LN,Ames,IA,50013.0
2332,4011 HYDE AVE,Ames,IA,50010.0
2333,3321 KINGMAN RD,Ames,IA,50014.0
2334,1019 KENNEDY ST,Ames,IA,50010.0
2335,910 BURNETT AVE,Ames,IA,50010.0
2336,1123 N 3RD ST,Ames,IA,50010.0
2337,2609 STANGE RD,Ames,IA,50010.0
2338,809 CLARK AVE,Ames,IA,50010.0
2339,2301 FERNDALE AVE,Ames,IA,50010.0
2340,2110 COUNTRY CLUB BLVD,Ames,IA,50014.0
2341,1461 BRECKINRIDGE CT,Ames,IA,50010.0
2343,2908 WHITE OAK DR,Ames,IA,50014.0
2344,3115 BECKLEY ST,Ames,IA,50010.0
2345,1230 BURNETT AVE,Ames,IA,50010.0
2346,2220 BURNETT AVE,Ames,IA,50010.0
2347,3720 COLUMBINE CIR,Ames,IA,50010.0
2348,4805 WALLER ST,Ames,IA,50014.0
2349,4105 BRICKMAN AVE,Ames,IA,50010.0
2350,5428 NORRIS ST,Ames,IA,50014.0
2351,1226 IDAHO CT,Ames,IA,50014.0
2352,1112 ROOSEVELT AVE,Ames,IA,50010.0
2353,3808 WESTLAWN DR,Ames,IA,50010.0
2354,1406 JEFFERSON ST,Ames,IA,50010.0
2355,2032 PINEHURST DR,Ames,IA,50010.0
2356,3033 BURNHAM DR,Ames,IA,50010.0
2357,3327 PRESTON CIR,Ames,IA,50010.0
2358,1531 ROOSEVELT AVE,Ames,IA,50010.0
2359,1337 ARIZONA AVE,Ames,IA,50014.0
2360,3810 BERKSHIRE AVE,Ames,IA,50010.0
2361,721 NORTHWESTERN AVE,Ames,IA,50010.0
2362,4630 CLEMENS BLVD,Ames,IA,50014.0
2363,5443 CLEMENS BLVD,Ames,IA,50014.0
2364,1323 ARIZONA AVE,Ames,IA,50014.0
2365,3840 WESTLAWN DR,Ames,IA,50010.0
2366,4519 HEMINGWAY DR,Ames,IA,50014.0
2367,1415 KENTUCKY AVE,Ames,IA,50014.0
2368,4213 WESTBROOK DR,Ames,IA,50014.0
2370,502 ELY CIR,Ames,IA,50010.0
2371,403 HILLTOP RD,Ames,IA,50014.0
2372,2825 LINCOLN WAY,Ames,IA,50014.0
2373,508 ELY CIR,Ames,IA,50010.0
2374,500 KEN MARIL RD,Ames,IA,50010.0
2375,1210 KINYON CIR,Ames,IA,50010.0
2376,1206 26TH ST,Ames,IA,50010.0
2377,1317 TRUMAN PL,Ames,IA,50010.0
2378,1014 MARSTON AVE,Ames,IA,50010.0
2379,5412 MARYLAND ST,Ames,IA,50014.0
2380,5425 DURANT ST,Ames,IA,50014.0
2381,1004 GRAND AVE,Ames,IA,50010.0
2382,1626 BURNETT AVE,Ames,IA,50010.0
2383,1323 JEFFERSON ST,Ames,IA,50010.0
2384,2031 FRILEY RD,Ames,IA,50014.0
2385,2012 TAYLOR CIR,Ames,IA,50010.0
2386,2510 WHITE OAK DR,Ames,IA,50014.0
2387,3814 BERKSHIRE AVE,Ames,IA,50010.0
2388,1511 CARROLL AVE,Ames,IA,50010.0
2389,3903 ARKANSAS DR,Ames,IA,50014.0
2390,1121 CLARK AVE,Ames,IA,50010.0
2391,3830 PHOENIX ST,Ames,IA,50014.0
2392,4139 STONE BROOKE RD,Ames,IA,50010.0
2393,1936 WYNGATE DR,Ames,IA,50010.0
2394,2304 JENSEN AVE,Ames,IA,50010.0
2395,114 E 8TH ST,Ames,IA,50010.0
2396,3102 ASPEN RD,Ames,IA,50014.0
2397,1219 24TH ST,Ames,IA,50010.0
2398,1108 JOHNSON ST,Ames,IA,50010.0
2399,3917 WESTLAWN DR,Ames,IA,50010.0
2400,923 NEW HAMPSHIRE CIR,Ames,IA,50014.0
2401,1319 MAXWELL AVE,Ames,IA,50010.0
2402,2732 THOMPSON DR,Ames,IA,50010.0
2404,3422 HARCOURT DR,Ames,IA,50010.0
2405,1926 GEORGE ALLEN AVE,Ames,IA,50010.0
2406,4636 TWAIN ST,Ames,IA,50014.0
2407,2215 STORM ST,Ames,IA,50014.0
2408,2854 TORREY PINES RD,Ames,IA,50010.0
2409,302 VILLAGE DR,Ames,IA,50014.0
2410,502 BROWN CT,Ames,IA,50014.0
2411,3126 SYCAMORE RD,Ames,IA,50014.0
2412,2612 CLEVELAND DR,Ames,IA,50010.0
2413,4106 BRICKMAN AVE,Ames,IA,50010.0
2414,1418 DOUGLAS AVE,Ames,IA,50010.0
2415,3803 BROOKDALE AVE,Ames,IA,50010.0
2416,5228 SCHUBERT ST,Ames,IA,50014.0
2417,4017 WEMBLEY AVE,Ames,IA,50010.0
2418,1013 WILSON AVE,Ames,IA,50010.0
2419,1608 STONE BROOKE RD,Ames,IA,50010.0
2420,1119 MARSTON AVE,Ames,IA,50010.0
2421,1023 MARSTON AVE,Ames,IA,50010.0
2422,815 DUFF AVE,Ames,IA,50010.0
2423,1803 WILSON AVE,Ames,IA,50010.0
2424,512 STANTON AVE,Ames,IA,50014.0
2425,3116 DIAMOND ST,Ames,IA,50010.0
2426,811 DOUGLAS AVE,Ames,IA,50010.0
2427,3411 HARCOURT DR,Ames,IA,50010.0
2429,2854 MONROE DR,Ames,IA,50010.0
2430,616 18TH ST,Ames,IA,50010.0
2431,623 CRYSTAL ST,Ames,IA,50010.0
2432,211 N HAZEL AVE,Ames,IA,50010.0
2433,3121 BECKLEY ST,Ames,IA,50010.0
2434,3913 MINNETONKA AVE,Ames,IA,50010.0
2435,3424 OAKLAND ST,Ames,IA,50014.0
2436,1528 LINDEN DR,Ames,IA,50010.0
2437,3026 EVERGREEN CIR,Ames,IA,50014.0
2438,3913 TORONTO ST,Ames,IA,50014.0
2439,505 SMILEY AVE,Ames,IA,50014.0
2440,4009 BRICKMAN AVE,Ames,IA,50010.0
2442,3107 HARRISON RD,Ames,IA,50010.0
2443,3212 WOODLAND ST,Ames,IA,50014.0
2444,1127 BURNETT AVE,Ames,IA,50010.0
2445,1930 WINDFIELD DR,Ames,IA,50010.0
2446,1228 STAFFORD AVE,Ames,IA,50010.0
2447,4011 BERKSHIRE AVE,Ames,IA,50010.0
2448,2204 JENSEN AVE,Ames,IA,50010.0
2449,821 POE AVE,Ames,IA,50014.0
2450,3115 CEDAR LN,Ames,IA,50013.0
2451,1412 HARDING AVE,Ames,IA,50010.0
2452,3023 CEDAR LN,Ames,IA,50014.0
2453,3823 BERKSHIRE AVE,Ames,IA,50010.0
2454,2318 CLAYTON DR,Ames,IA,50010.0
2455,429 HAYWARD AVE,Ames,IA,50014.0
2456,402 S FRANKLIN AVE 404,Ames,IA,50014.0
2457,2634 SOMERSET DR,Ames,IA,50010.0
2458,4209 CRESTMOOR AVE,Ames,IA,50010.0
2459,3804 TORONTO ST,Ames,IA,50014.0
2460,2027 POLK DR,Ames,IA,50010.0
2461,2203 JENSEN AVE,Ames,IA,50010.0
2463,229 S RUSSELL AVE,Ames,IA,50010.0
2464,2103 JENSEN AVE,Ames,IA,50010.0
2465,3418 HARCOURT DR,Ames,IA,50010.0
2466,1112 WHEELER ST,Ames,IA,50010.0
2467,3413 HARCOURT DR,Ames,IA,50010.0
2468,728 GARNET DR,Ames,IA,50010.0
2469,1309 KINYON CIR,Ames,IA,50010.0
2471,1212 BURNETT AVE,Ames,IA,50010.0
2472,1223 25TH ST,Ames,IA,50010.0
2473,3322 WEST ST,Ames,IA,50014.0
2474,619 MEADOW PL,Ames,IA,50010.0
2475,4918 TODD DR,Ames,IA,50014.0
2476,1509 CLARK AVE,Ames,IA,50010.0
2477,806 VERMONT CIR,Ames,IA,50014.0
2478,812 HUNZIKER DR,Ames,IA,50010.0
2479,5307 CLEMENS BLVD,Ames,IA,50014.0
2480,3001 HEMLOCK CIR,Ames,IA,50014.0
2481,320 E 7TH ST,Ames,IA,50010.0
2482,1325 WILSON AVE,Ames,IA,50010.0
2483,1324 GARFIELD AVE,Ames,IA,50014.0
2484,1003 MARSTON AVE,Ames,IA,50010.0
2485,1118 JOHNSON ST,Ames,IA,50010.0
2486,4015 HYDE AVE,Ames,IA,50010.0
2487,3008 WOOD ST,Ames,IA,50014.0
2488,317 PEARSON AVE,Ames,IA,50014.0
2489,3312 EISENHOWER AVE,Ames,IA,50010.0
2490,1441 SUMMIT AVE,Ames,IA,50010.0
2491,1318 KELLOGG AVE,Ames,IA,50010.0
2492,510 26TH ST,Ames,IA,50010.0
2493,2016 PINEHURST DR,Ames,IA,50010.0
2494,4020 HASTINGS AVE,Ames,IA,50010.0
2495,1507 DUFF AVE,Ames,IA,50010.0
2496,1130 SCHOLL RD,Ames,IA,50014.0
2497,3304 OPAL DR 3306,Ames,IA,50010.0
2498,5421 FROST DR,Ames,IA,50014.0
2500,1229 NORTHWESTERN AVE,Ames,IA,50010.0
2501,1127 ARIZONA AVE,Ames,IA,50014.0
2502,129 S MAPLE AVE,Ames,IA,50010.0
2503,1215 N 2ND ST,Ames,IA,50010.0
2504,2411 GRANT CIR,Ames,IA,50010.0
2505,1103 MARSTON AVE,Ames,IA,50010.0
2506,3332 SEDWICK ST,Ames,IA,50010.0
2507,2403 LAKESIDE DR,Ames,IA,50010.0
2508,1703 BEL AIR DR,Ames,IA,50010.0
2509,3223 LETTIE ST,Ames,IA,50014.0
2510,2207 MELROSE AVE,Ames,IA,50010.0
2511,722 DOUGLAS AVE,Ames,IA,50010.0
2512,1407 CLARK AVE,Ames,IA,50010.0
2513,2610 TIMBERLAND RD,Ames,IA,50014.0
2514,3631 ROSS RD,Ames,IA,50014.0
2515,317 E 6TH ST,Ames,IA,50010.0
2516,1318 WILSON AVE,Ames,IA,50010.0
2517,743 GARNET DR 745,Ames,IA,50010.0
2518,1115 GRAND AVE,Ames,IA,50010.0
2519,1333 ARIZONA AVE,Ames,IA,50014.0
2520,1621 GRAND AVE,Ames,IA,50010.0
2521,2528 DALTON ST,Ames,IA,50010.0
2522,2410 KINGSTON DR,Ames,IA,50010.0
2523,2824 ROSS RD,Ames,IA,50014.0
2524,4303 WEMBLEY AVE,Ames,IA,50010.0
2525,2953 NORTHWESTERN AVE,Ames,IA,50010.0
2526,2708 EISENHOWER AVE,Ames,IA,50010.0
2527,4633 HEMINGWAY DR,Ames,IA,50014.0
2528,1224 ORCHARD DR,Ames,IA,50010.0
2529,2302 FURMAN DR,Ames,IA,50010.0
2530,3908 FLETCHER BLVD,Ames,IA,50010.0
2531,3120 WESTON DR,Ames,IA,50010.0
2533,1213 S 2ND ST,Ames,IA,50010.0
2534,3412 ONTARIO ST,Ames,IA,50014.0
2535,2041 DUFF AVE,Ames,IA,50010.0
2536,821 CRYSTAL ST,Ames,IA,50010.0
2537,1515 INDIANA AVE,Ames,IA,50014.0
2538,1510 INDIANA AVE,Ames,IA,50014.0
2539,1209 IDAHO AVE,Ames,IA,50014.0
2540,2808 OAKLAND ST,Ames,IA,50014.0
2541,826 YUMA AVE,Ames,IA,50014.0
2542,922 MESA VERDE PL,Ames,IA,50014.0
2543,1703 24TH ST,Ames,IA,50010.0
2544,3838 BRICKMAN AVE,Ames,IA,50010.0
2545,609 ONYX ST,Ames,IA,50010.0
2546,3626 STORY ST,Ames,IA,50014.0
2547,621 RIDGEWOOD AVE,Ames,IA,50010.0
2548,3905 QUEBEC ST,Ames,IA,50014.0
2549,1019 ROOSEVELT AVE,Ames,IA,50010.0
2550,423 PAULSON DR,Ames,IA,50010.0
2551,307 ROCKWELL AVE,Ames,IA,50014.0
2552,617 CLARK AVE,Ames,IA,50010.0
2553,1020 RIDGEWOOD AVE,Ames,IA,50010.0
2554,210 E 11TH ST,Ames,IA,50010.0
2555,619 E 13TH ST,Ames,IA,50010.0
2556,626 10TH ST,Ames,IA,50010.0
2557,5224 THACKERAY DR,Ames,IA,50014.0
2558,2022 HUNZIKER DR,Ames,IA,50010.0
2559,1416 DUFF AVE,Ames,IA,50010.0
2560,706 CLARK AVE,Ames,IA,50010.0
2561,1605 CLARK AVE,Ames,IA,50010.0
2562,4003 HYDE AVE,Ames,IA,50010.0
2563,5013 KEATS ST,Ames,IA,50014.0
2564,4612 CLEMENS BLVD,Ames,IA,50014.0
2565,1817 BURNETT AVE,Ames,IA,50010.0
2566,4018 ARKANSAS DR,Ames,IA,50014.0
2567,306 22ND ST,Ames,IA,50010.0
2568,2708 BRISTOL DR,Ames,IA,50010.0
2569,3724 EISENHOWER AVE,Ames,IA,50010.0
2570,2448 WELBECK DR,Ames,IA,50010.0
2571,2712 LUTHER DR,Ames,IA,50010.0
2573,2734 NORTHRIDGE LN,Ames,IA,50010.0
2574,2218 IRONWOOD CT,Ames,IA,50014.0
2575,130 S RIVERSIDE DR,Ames,IA,50010.0
2576,1311 GRAND AVE,Ames,IA,50010.0
2577,3838 HYDE AVE,Ames,IA,50010.0
2578,3814 QUEBEC ST,Ames,IA,50014.0
2579,3909 TORONTO ST,Ames,IA,50014.0
2580,4011 LINCOLN WAY,Ames,IA,50014.0
2581,1008 MURRAY DR,Ames,IA,50010.0
2582,4019 MARIGOLD DR,Ames,IA,50014.0
2583,1021 RIDGEWOOD AVE,Ames,IA,50010.0
2584,3619 MARY CIR,Ames,IA,50014.0
2585,2140 SUNSET DR 2142,Ames,IA,50014.0
2586,5319 CLEMENS BLVD,Ames,IA,50014.0
2587,1025 VERMONT CT,Ames,IA,50014.0
